repo_id	rank
761653	4.5854159134366496e-07
764708	5.854413112192182e-07
775131	4.7638751080315475e-07
778828	4.6480385271834035e-07
781544	5.303873386270571e-07
790359	5.028271219438637e-07
791611	5.26084544691557e-07
800928	4.84861103898889e-07
806201	4.7256037198675597e-07
814715	4.60452140331199e-07
819907	4.7112198221570175e-07
827590	5.224611263672645e-07
832676	4.6387005445498107e-07
841835	5.326455689143421e-07
842037	5.868319152190018e-07
843222	6.723987552190448e-07
847957	4.770807523373671e-07
858127	7.624184922732041e-07
858754	4.566334867638051e-07
867564	4.6269488268718544e-07
873328	7.161974950572552e-07
879116	4.77426382620976e-07
885517	4.665827614528171e-07
886774	4.677768841766043e-07
888427	4.5951620002405945e-07
890377	4.957354747661071e-07
891109	4.6573674931917784e-07
901662	5.247660528152552e-07
908607	6.927737939606214e-07
910744	5.180895714352662e-07
910757	4.981804897302996e-07
911980	4.928708663532334e-07
915844	5.37356513148816e-07
924551	4.824529930610311e-07
930571	5.725525705060169e-07
931135	5.179525115003651e-07
932314	4.909852007158345e-07
940538	4.5879348705681446e-07
942613	4.608566782485656e-07
957012	4.773566635788162e-07
959908	5.513677513955461e-07
960233	4.712293757009242e-07
961036	5.714501764356558e-07
962564	4.693950650850305e-07
965135	4.569252599264355e-07
965782	4.715593890047412e-07
989769	4.6267291633342816e-07
990281	4.588755978229115e-07
994551	4.6968032612676354e-07
997338	5.130011945242827e-07
1033705	4.6339962082235584e-07
1039520	5.423998068705155e-07
1039662	4.5688662840842897e-07
1049088	4.763369473276449e-07
1049095	4.930028547039868e-07
1050245	4.611095212816222e-07
1050944	4.979964966823093e-07
1051476	4.734678605882773e-07
1056713	5.315514978019651e-07
1059291	5.86009040471787e-07
1062897	5.466377627666473e-07
1064563	6.82412936631503e-07
1068018	4.6445799959863197e-07
1069177	4.619857600348059e-07
1084181	4.637338040228968e-07
1090311	4.706095184569844e-07
1095228	5.926669926872295e-07
1099265	5.417663386957443e-07
1103607	5.25029818439505e-07
1125389	4.6206016774781746e-07
1125630	4.648930674803866e-07
1138583	4.69497210053941e-07
1147463	4.933958763282966e-07
1148753	3.9192259725977304e-05
1151051	4.585602324948641e-07
1163435	4.5724950399048713e-07
1163681	4.670165117807108e-07
1175581	4.793392038492537e-07
1181927	7.549053313051124e-07
1204412	4.994377101624482e-07
1206024	4.604506009889259e-07
1212922	4.6739990729045485e-07
1213225	6.14353503786656e-07
1213474	4.6933176591435415e-07
1217614	7.204407744387064e-07
1217831	4.5919443973747694e-07
1223855	4.5737970785926106e-07
1234714	5.997235389967104e-07
1235740	4.7605507282824624e-07
1243685	4.60270617201987e-07
1257070	5.387095683858196e-07
1257080	5.478812225256608e-07
1257084	5.711170032538375e-07
1257087	5.393505908211957e-07
1258570	4.872564589094456e-07
1272129	4.799805912796242e-07
1284185	4.946016663454967e-07
1286805	4.73516639179276e-07
1300192	7.299129056379783e-07
1301524	4.573299040846771e-07
1301545	4.645957008317409e-07
1301584	4.909476212090662e-07
1301745	4.613958538551631e-07
1303538	5.200502609722519e-07
1304738	4.622160981689905e-07
1305114	4.655729862472704e-07
1317650	4.644946120574252e-07
1318892	5.236457627197689e-07
1322284	4.742317529570155e-07
1325363	4.575127607291275e-07
1326671	4.6559229617041836e-07
1333799	4.5678713701532584e-07
1338040	4.6632659695221804e-07
1341741	4.577007422638885e-07
1348302	4.5578836026833635e-07
1352520	1.6905593531132172e-06
1357796	6.231529155311384e-07
1358940	5.031694938253601e-07
1365306	6.206386809811838e-07
1370858	5.708292708532224e-07
1374101	4.581064044061467e-07
1377037	4.896768486768424e-07
1377159	5.482137198506742e-07
1381673	5.503896145274866e-07
1382478	5.763452515701545e-07
1385122	6.585780941637735e-07
1385890	4.856408069580167e-07
1390248	6.256656389294558e-07
1391997	4.572111024470799e-07
1403477	4.6089657278817476e-07
1409621	4.988982594664413e-07
1413319	5.164040764275699e-07
1431547	5.081465134466229e-07
1438007	4.6561746041923854e-07
1439473	4.6057503479754393e-07
1444509	4.632991062089458e-07
1446467	6.651255635108669e-07
1458461	4.558096111663379e-07
1460385	6.866832861281283e-07
1461942	4.939941427799599e-07
1463490	4.684009120903791e-07
1499620	4.5554214460061323e-07
1511294	4.5807320683677597e-07
1512901	4.780007298952263e-07
1514950	4.89045056788885e-07
1524644	4.6047918016380404e-07
1524684	4.6533314281491506e-07
1529160	4.787332203132581e-07
1529601	4.839370495240719e-07
1548202	5.132885546197734e-07
1564337	4.572366061125851e-07
1575956	5.152060427832249e-07
1576831	4.7022989447977776e-07
1579856	4.6169716830949404e-07
1581769	4.5922518053335e-07
