actor_id,_c1
17563226,12234
52195,12231
483853,12230
20700669,12227
56666486,12220
591645,12217
82717856,12214
3015990,12213
26739,12202
860434,12201
83813093,12195
31348972,12193
681195,12185
72916178,12178
5207387,12176
30214981,12175
5069736,12169
63757267,12159
5567574,12149
204594,12136
623453,12121
7613738,12112
79415918,12106
76565235,12106
12843093,12105
63790625,12105
37586652,12104
32321,12096
3116070,12080
33383463,12070
42069506,12065
6667815,12062
88759769,12050
2584963,12049
5744228,12035
58640315,12033
84428634,12032
69265803,12029
353872,12029
63058869,12024
22380829,12019
32535494,12012
12201893,12012
79401522,12011
54479676,12005
55050704,12003
22237570,11996
17157711,11989
4224160,11987
25387347,11984
10227573,11979
4406153,11971
867770,11947
49685420,11946
7685462,11943
16718781,11928
35384120,11924
8290844,11921
46885206,11918
50941298,11915
37487097,11904
25045188,11903
218610,11903
87674763,11899
4616940,11898
22183367,11897
152281,11894
3713580,11894
5562929,11881
71039481,11874
20048154,11866
65207195,11862
25525711,11858
31290767,11856
10080325,11843
1279555,11843
6311784,11842
49069586,11826
25481501,11824
56733385,11815
5368500,11804
42888576,11804
72801196,11801
64046343,11798
5470846,11789
36971155,11782
352067,11778
25639015,11774
8863793,11771
43152844,11769
7635171,11765
1329165,11763
58990508,11749
52657989,11747
35615658,11745
3014232,11739
54863671,11738
336308,11736
85069756,11733
7842,11733
61600560,11724
35466590,11723
788293,11713
34695204,11709
14275619,11708
1511506,11704
28480705,11699
12932233,11696
356399,11696
1120192,11696
660288,11694
35135081,11693
69749269,11689
2918873,11687
38422348,11686
20389726,11681
72115586,11669
3787410,11659
961747,11652
42725397,11648
82280641,11644
53382650,11642
7165771,11641
546692,11632
39889,11623
13990347,11623
38469892,11623
1507158,11616
43724913,11615
5044195,11610
1569131,11609
2913687,11604
1798109,11594
59293497,11576
1948812,11561
33884098,11559
77073439,11556
172584,11556
184731,11549
26252963,11547
29879298,11543
57016518,11542
74080256,11542
25073645,11536
8952081,11528
4312414,11524
957468,11524
2507951,11514
6926057,11505
63007623,11505
16564273,11498
10091137,11471
34417826,11469
20938382,11468
79189969,11456
80104996,11449
78675928,11447
86325950,11442
13942650,11440
29791463,11440
74899441,11439
20679418,11436
695720,11426
59999695,11414
1431005,11413
76640470,11412
74118308,11411
40668522,11410
90941875,11397
71379294,11379
62311832,11379
18310276,11375
37431235,11367
212189,11359
12861981,11343
79581899,11338
90581163,11322
22225883,11320
21368066,11311
1584813,11301
23638587,11299
16730661,11297
17214273,11296
8371767,11282
3830775,11282
68798746,11260
51391473,11258
11655100,11254
11600411,11243
86705077,11236
968322,11234
31026788,11233
34851941,11227
74563694,11227
1264736,11226
10767027,11223
70751407,11213
718899,11209
5113093,11203
82855525,11200
27669465,11198
875575,11197
7533953,11196
70376,11189
9584358,11186
1309829,11175
63358546,11172
816994,11165
36303358,11163
17963759,11159
78031,11151
73562167,11142
5947035,11141
5827962,11137
35381492,11127
1880641,11124
83812885,11120
8572152,11110
47351025,11106
57287137,11103
69329190,11102
4343808,11098
82131825,11091
45287301,11085
20634578,11078
211411,11074
20916533,11072
53831230,11069
8050853,11064
56099019,11055
5179191,11055
5681826,11054
57885396,11052
60489587,11051
50754,11038
248741,11028
86162237,11025
74207882,11024
74645302,11018
67614453,11012
966305,11002
1439341,10998
3404133,10979
96231627,10971
44570539,10963
4115580,10961
4175913,10960
31790,10955
74297794,10948
24736507,10946
79645633,10944
61108457,10943
9049184,10943
83196954,10943
46749216,10932
29758280,10931
33953936,10921
43516554,10917
22578269,10908
88180769,10906
454682,10901
7677092,10895
85867739,10889
1609449,10884
2090236,10884
59071,10867
29553947,10861
40633623,10858
158150,10857
63607708,10854
66804870,10853
6303310,10850
7647884,10847
1286062,10847
71267389,10845
28275923,10844
22790899,10841
11576446,10840
47664151,10830
862675,10827
64984008,10824
47766566,10815
9700541,10814
284934,10814
34930950,10813
5867665,10800
14918629,10796
16470560,10781
9961541,10776
43814140,10770
450495,10760
5150045,10756
36107150,10753
5441976,10749
1862641,10735
12849568,10728
16353186,10725
75057264,10720
75217109,10719
17984549,10717
86705408,10706
4374975,10704
49056869,10694
43064247,10690
83159261,10690
40829082,10689
38846746,10688
4196,10681
2608646,10678
3027310,10677
46693720,10674
4399574,10665
40721349,10665
5351546,10661
81893002,10654
76481038,10650
1787040,10650
47391951,10648
13420273,10641
92409154,10637
75284120,10636
11707273,10635
144328,10633
39766333,10631
6399679,10628
241512,10620
11959693,10616
16560457,10608
86463408,10601
57966008,10598
1450685,10598
52404213,10591
80579591,10585
453543,10583
82792336,10577
32812891,10569
63883001,10569
61737196,10567
42427874,10566
127790,10556
50591376,10553
58309897,10541
63118589,10538
405541,10536
1926585,10528
3856,10524
32802713,10516
83053348,10513
17011,10511
29576299,10503
2743,10500
3056480,10497
59032223,10496
1711539,10491
944406,10490
1238238,10467
57892393,10465
30130371,10460
1763311,10458
82990426,10456
165077,10456
4395417,10453
20963210,10449
7942944,10445
3179612,10445
1741643,10443
29233579,10443
5495193,10437
922234,10433
79831725,10429
56747,10426
57082538,10419
10231489,10413
842543,10405
883887,10400
70945290,10393
44008113,10392
47760695,10376
52416718,10374
39923744,10371
65059092,10351
1613149,10348
4939753,10342
29682322,10340
1806656,10337
80794518,10333
65621402,10329
59623609,10324
2011,10321
32282838,10317
2480569,10313
11865,10313
161079,10313
21015829,10305
1353258,10297
7357807,10286
15201607,10284
53036503,10274
77604098,10274
92044,10272
71897736,10263
2180215,10256
8461736,10247
26102,10247
2902714,10246
198344,10244
9248427,10242
58008953,10242
78397716,10232
83618193,10228
2193314,10224
45284,10223
42482631,10223
102495,10222
67918151,10219
66031043,10218
68693146,10217
49282571,10217
10769808,10212
16344077,10203
6213398,10203
234708,10199
863968,10192
19392133,10190
74993032,10183
3874710,10182
217628,10181
12092339,10178
55211307,10164
10888007,10154
12752833,10154
590576,10153
296737,10153
26463,10144
2973467,10129
1192433,10128
76458314,10126
155810,10118
122189,10115
51138685,10110
698003,10106
63820792,10106
24571146,10101
73521508,10095
7277719,10092
25971091,10090
2459287,10089
51758509,10085
1627459,10082
4179064,10081
64669,10078
26746666,10074
60106112,10072
22010258,10068
69583517,10065
82628074,10064
83625655,10063
38047864,10061
74440473,10054
73419,10054
71154457,10052
13271327,10048
10589913,10044
1904967,10039
54131452,10038
11988517,10037
63031384,10028
35607980,10023
75517,10016
46246920,10016
3740137,10013
17892,10012
75691118,10011
75287303,10008
83331280,10006
80169544,10002
24581081,9988
80649899,9984
1307523,9983
3837114,9964
2197936,9963
14075922,9962
863262,9961
32544186,9960
33632497,9960
68955753,9959
25307165,9948
2642209,9946
49526978,9943
85593701,9936
63091332,9936
70528966,9934
61322446,9932
87718722,9928
147145,9928
541332,9926
58718191,9925
20452814,9923
4579967,9918
5781547,9900
47529590,9899
85016986,9894
44651360,9885
1007091,9884
1556356,9880
75863576,9879
54086538,9859
125011,9859
653941,9856
4439005,9856
15015179,9855
877292,9849
71359396,9839
22729528,9837
59609438,9836
500,9836
87703670,9834
74695191,9827
3807253,9827
49165653,9823
87845473,9822
4345663,9822
1173274,9820
142698,9816
2517319,9814
70414717,9812
663752,9809
43336896,9808
87776774,9808
6697940,9807
87776963,9806
64952483,9805
87850934,9803
21295394,9798
87851097,9798
17871250,9797
87777538,9796
87776517,9795
77937117,9795
13387561,9794
87777215,9794
4322569,9789
88502611,9786
48498823,9782
49659427,9782
88502831,9782
88502419,9782
87742747,9780
3169937,9772
19359748,9772
88141974,9771
88503006,9768
58790750,9767
87741920,9765
3385748,9765
88501138,9760
25156451,9760
88500938,9760
87747615,9758
88502241,9758
73551736,9757
88501547,9753
88501375,9751
74255178,9747
87743028,9746
96107906,9745
88363577,9743
1522731,9742
11067892,9740
59816473,9737
2255631,9735
1041494,9734
29078371,9733
65915515,9731
6241635,9727
38284566,9721
88363392,9721
88364960,9721
61647701,9721
71083854,9713
88363809,9712
88179272,9707
81558540,9707
72089101,9707
88179089,9706
866147,9705
88364464,9705
91469,9704
88126237,9703
88365213,9702
46752965,9702
13676514,9699
1121362,9699
97994,9698
47669204,9696
88135862,9694
78513625,9688
88179469,9686
801853,9684
20159056,9673
54115104,9670
3341,9667
13803237,9666
60469054,9666
64996,9650
76863199,9647
42591237,9634
55358122,9627
88240248,9626
8822365,9620
2130732,9618
88280388,9613
88240484,9611
5954907,9610
1633368,9603
25696864,9601
9073706,9599
25192197,9599
30046706,9597
70274,9588
854520,9588
662377,9585
4115138,9577
98330,9569
76828314,9568
90974671,9561
9448959,9549
87584822,9545
7017528,9538
30483997,9536
54052619,9536
32774919,9533
39060814,9532
43093213,9529
82342,9523
1150563,9520
88430163,9516
16489489,9514
5839577,9514
417981,9509
3138447,9506
88430367,9506
94412535,9505
73546787,9502
8078968,9501
16648551,9500
88429662,9497
24559156,9494
3347559,9494
20051258,9493
65238152,9492
78530785,9490
88431153,9483
88431656,9483
88430006,9478
1344008,9478
37855124,9474
44526987,9472
89962466,9469
16150887,9469
24977596,9467
1354510,9467
88431954,9466
75641258,9466
13316262,9466
71041607,9461
29888641,9457
88431368,9452
24859929,9451
81046969,9451
6702118,9446
991986,9446
10513364,9445
1533248,9445
55852648,9445
2352663,9444
69382583,9443
52120,9439
80415983,9437
2871786,9436
82989891,9434
30837315,9433
22235437,9432
91997854,9431
68642722,9429
1020496,9419
52301869,9418
10931297,9418
83053008,9412
66735676,9407
70597815,9406
18750745,9397
72461687,9396
32372674,9390
42336339,9388
88426401,9388
10285143,9383
5234427,9377
23476292,9377
37855075,9376
5688923,9375
88426963,9375
19825685,9371
60452960,9366
229188,9365
22037954,9364
37854986,9362
2132216,9351
8390204,9351
78942031,9347
5941577,9345
29233,9344
236351,9344
3468483,9343
8530560,9340
9460939,9339
81487180,9333
56601352,9328
49491196,9326
9455094,9324
17500430,9322
77390959,9317
65126087,9317
19714,9316
768677,9311
88500783,9310
5731772,9303
12835420,9297
43192516,9290
4140247,9283
69782971,9282
26658788,9281
45247573,9277
13415195,9276
1328733,9272
15304390,9268
65312191,9262
77364278,9254
207405,9252
76186754,9249
301220,9245
16508807,9241
22173232,9237
542335,9234
316880,9230
5511220,9228
83063940,9222
43648476,9208
4660275,9207
1480933,9206
69492600,9198
28522282,9197
24882762,9194
37855015,9194
14975046,9190
39412597,9190
8266075,9187
70343500,9182
2096101,9180
322311,9178
4343461,9177
82800972,9172
88239926,9165
44722363,9164
26163841,9162
2204294,9159
7237365,9158
341866,9158
2538271,9155
56973160,9154
26904324,9153
48603081,9147
1240270,9147
23244943,9146
59527509,9143
53069675,9140
96229364,9139
613494,9138
635974,9136
183673,9136
17774687,9132
19201447,9129
9221409,9129
37411558,9127
2611789,9123
9953,9123
65984493,9108
1035015,9107
5003269,9106
96169200,9106
69768698,9100
81297880,9094
180017,9093
5516298,9083
76897487,9080
304265,9079
68919826,9079
51681361,9075
1881520,9074
493969,9071
8811558,9070
344791,9068
36032303,9067
987136,9056
85348459,9055
76157062,9054
6477701,9050
17034,9049
10933561,9046
60992854,9045
589034,9044
81902580,9032
621954,9030
76216710,9020
4161644,9020
21037762,9019
31910716,9019
5085821,9018
24383408,9015
4902691,9009
5024695,9005
63161813,9005
950575,8998
60961,8996
3623242,8979
6511937,8974
65858037,8974
38162606,8965
74720835,8963
4741620,8962
5762953,8962
6431515,8960
51765903,8958
13602871,8958
33267963,8958
63033568,8956
25856273,8954
65026747,8950
1478487,8948
17270325,8944
13786931,8943
506932,8936
900690,8934
4980711,8930
1605754,8929
31079468,8923
59577,8920
59970525,8909
885054,8909
503338,8908
173661,8907
1313584,8903
47443150,8900
35581740,8893
5658439,8887
13301940,8886
14944147,8884
3023000,8873
69803864,8859
104888,8858
59570243,8855
84472178,8851
48426654,8851
26654315,8850
249268,8844
24489529,8843
28114703,8843
45380,8839
68359046,8835
5106647,8834
266306,8832
1353811,8829
2487206,8829
59924963,8828
43026681,8828
8685505,8822
18568381,8821
60247819,8818
665810,8817
7608555,8812
50274352,8811
8631734,8809
205110,8806
69344765,8788
60442490,8788
81335358,8780
8225332,8775
14330603,8765
52537072,8763
11232728,8759
1275206,8758
244096,8755
1329837,8754
81675183,8753
806,8752
79428888,8751
49462198,8748
131599,8742
94284,8740
3888750,8733
80450893,8731
2194784,8730
78242111,8730
69629,8728
469983,8726
25266945,8726
68193060,8725
19313394,8722
9004309,8721
74115784,8718
2996637,8715
7127206,8713
37194012,8708
53198048,8708
82042599,8706
84712,8701
5501740,8701
204934,8700
78977327,8697
60855740,8696
27770,8687
2403652,8687
58541094,8686
62852961,8683
80146353,8676
3457115,8674
6450081,8670
5142394,8670
76017096,8665
65603201,8664
69157597,8661
96102521,8658
4876054,8655
8394019,8654
749374,8653
49303554,8653
1075274,8652
838003,8650
24528715,8649
3065230,8649
37070449,8649
1140167,8636
488689,8636
85884951,8636
60633489,8628
78154228,8626
20760160,8625
20440329,8623
114501,8619
20847995,8619
43404358,8617
62705257,8610
1516762,8606
41165336,8605
44019949,8604
79351308,8603
1493571,8602
52661397,8599
507615,8596
2217820,8594
12148373,8590
90463616,8587
206707,8587
78027141,8585
54175649,8583
83721186,8583
12948692,8581
35793748,8581
39800303,8578
61464155,8577
28066518,8576
7673602,8574
12628960,8571
38343778,8571
365293,8568
91272603,8568
4398246,8567
46694709,8565
19829520,8563
28519865,8561
7077857,8556
23168512,8553
54082698,8552
71570804,8549
4178417,8549
11981631,8548
50342565,8548
4550621,8546
54534240,8538
96325205,8536
79091759,8527
16466554,8527
35266934,8521
69758022,8520
2096628,8520
14338007,8516
75710117,8509
383068,8507
326939,8505
2843439,8503
58249729,8497
86141753,8491
92239156,8489
83020262,8485
53116737,8481
9833796,8480
9870991,8476
6604230,8475
873584,8473
12502053,8471
61281187,8471
19343955,8468
74000913,8465
19796701,8461
78466014,8458
19297776,8455
490574,8454
53292327,8447
980082,8446
17900494,8446
8728172,8445
54274506,8443
11470393,8443
72211959,8441
88909089,8438
10100000,8436
91110438,8436
57776434,8434
20248074,8430
1319083,8427
18600756,8426
77191607,8424
23049315,8423
193136,8423
32784948,8422
1484494,8421
26427004,8418
10754732,8415
53905247,8413
17424167,8412
15963992,8411
108653,8408
21125030,8404
663583,8401
679486,8400
50267433,8399
77602068,8399
48883331,8393
60800358,8392
49464465,8392
55426066,8390
3019665,8387
616382,8381
1296369,8380
52951923,8377
34402076,8375
38534196,8374
61591769,8374
4889801,8373
78250964,8373
12224985,8370
28789723,8364
8314814,8362
13581064,8361
7210875,8356
25516241,8353
29277048,8352
44779287,8351
16142208,8349
70491542,8346
2865885,8346
6722114,8344
56409463,8343
1496702,8343
55101160,8337
1506493,8336
39713261,8335
1692786,8331
16976219,8330
2420543,8324
329308,8323
1361891,8323
5718007,8317
58605119,8315
33719652,8314
56861655,8311
79459776,8308
25030997,8307
74814336,8303
12021217,8300
1169869,8297
61689499,8292
51506860,8281
92695,8281
2243896,8281
8068386,8280
10989418,8279
67046386,8277
18592035,8276
21028455,8275
32796616,8273
11928075,8270
46012524,8270
2997570,8264
1494211,8263
1676121,8263
67743018,8259
37169284,8254
29374928,8249
4643262,8246
83935607,8243
63311,8242
70288935,8241
333276,8236
36537355,8235
18066964,8234
20316130,8233
834643,8230
76175814,8229
4199709,8229
47503699,8223
14852634,8219
14049296,8218
6668460,8217
64496703,8206
27087408,8206
7679720,8206
56608192,8204
77790,8198
74753385,8197
31898046,8195
5376030,8194
141300,8192
92308571,8192
5489711,8188
51828035,8185
49489990,8182
737767,8181
20689156,8179
49458323,8177
229042,8176
1294285,8176
76211848,8175
663378,8174
73314508,8174
77372461,8172
70930885,8170
11247119,8165
8361134,8165
14373068,8163
48583110,8161
41029741,8160
1821014,8160
48098586,8159
32905895,8157
349154,8155
2976287,8155
765746,8155
50414099,8154
402462,8154
49270705,8152
47965382,8151
70250291,8144
70984784,8143
73595956,8142
68945314,8137
27350,8133
5690934,8132
975267,8128
62167768,8127
93702745,8127
4195527,8123
23045261,8123
36541154,8122
1689815,8120
13553903,8115
79563710,8114
75397691,8114
89206315,8110
84122709,8109
8939758,8109
77466803,8107
882976,8106
41145062,8105
69463239,8105
59211883,8103
3046552,8101
83259805,8101
89306367,8091
3119428,8089
88567817,8088
7829205,8087
44246292,8086
753891,8085
40862150,8084
91279221,8084
72062102,8080
1824502,8079
45217974,8076
77804593,8074
14049497,8071
890133,8066
6270979,8057
82177101,8056
9370092,8055
68455785,8054
11674181,8054
61610939,8053
19366641,8053
414967,8051
42299295,8050
28050620,8046
96229142,8040
1502086,8035
52544530,8030
605277,8029
43991782,8029
2228672,8027
9028053,8021
1246706,8016
30430,8011
11502495,8011
7454015,8010
26901715,8009
87922831,8009
22332878,8009
4662309,8008
3182036,8008
23304091,8007
51109408,8005
74998288,8000
53068134,7999
38542602,7998
1589819,7998
50024088,7995
43969715,7992
17511478,7991
151380,7991
73855593,7986
617481,7986
271821,7985
225674,7984
731337,7983
83799418,7982
3188890,7978
76915875,7974
25353502,7964
75438007,7964
3372902,7962
22205011,7961
26473567,7961
25712555,7959
28618140,7954
74124914,7953
3413803,7951
53987136,7950
6995927,7948
4447136,7946
7243222,7935
939877,7931
2365790,7931
1714486,7930
314088,7929
1940490,7928
211358,7926
1663690,7923
6535425,7920
12058428,7920
57167504,7919
40740128,7918
36716992,7918
23417,7917
67858780,7915
16016822,7913
5493666,7910
2959003,7909
11803153,7909
942324,7906
26967,7905
1105305,7903
15268273,7900
65681695,7898
598796,7897
62739140,7896
17583353,7896
11516302,7893
35901082,7889
33294621,7881
12670482,7880
2042337,7879
55310213,7879
24528338,7869
14998418,7868
6932991,7867
1550771,7865
54079376,7864
103087,7863
1839645,7863
680789,7863
6623388,7863
68043466,7862
161631,7856
11330453,7855
12597371,7854
666683,7854
13867127,7852
87151047,7852
52698925,7851
62468405,7850
65083803,7850
62211544,7848
12140423,7845
3797675,7844
5648814,7841
6296986,7841
58239575,7841
50740563,7839
199018,7838
33315834,7835
33329937,7835
1799947,7835
32390102,7834
17075342,7833
5501268,7833
2960492,7830
52511797,7830
77411288,7828
8864000,7827
163183,7826
79088220,7823
70859262,7819
35677980,7818
87922919,7816
1760218,7812
57267088,7812
54140354,7812
402301,7810
26427366,7809
677704,7808
60213903,7806
1763949,7806
9650581,7804
85579377,7802
29308176,7802
6306961,7796
57733801,7796
772,7796
906600,7790
85168136,7787
66550865,7786
69588470,7785
19979279,7782
47264268,7782
86347100,7778
67558267,7775
2368628,7775
76873384,7774
31474567,7774
64875700,7770
153197,7770
588335,7769
67670454,7768
53823126,7768
29735669,7767
278641,7766
264469,7766
75533119,7765
6236265,7765
5158436,7762
478667,7762
71681815,7762
49693820,7758
395641,7752
20317649,7747
462844,7747
12851112,7745
2772607,7745
16374228,7743
64945592,7743
743025,7739
32576256,7739
7570458,7737
80172573,7736
439362,7736
37634144,7736
5543599,7735
418747,7734
8648854,7734
51497074,7728
87631367,7724
25324935,7722
459267,7722
87631114,7718
42753611,7717
7070631,7713
79603572,7713
87631258,7712
87631506,7711
20181,7710
12118077,7706
83385715,7704
317464,7703
87245974,7703
92028158,7703
50201750,7703
60167347,7699
87851262,7698
79929883,7696
701221,7693
8042301,7692
16547060,7692
370103,7691
61916181,7690
53266321,7688
25040921,7688
29282,7682
39962670,7682
41128860,7681
10544,7681
56415283,7680
3168644,7678
14157143,7677
8739626,7673
53387,7673
467069,7671
63618381,7670
490484,7668
14946546,7666
995707,7664
46198041,7659
38746192,7659
21238527,7656
352441,7654
981838,7653
84363484,7652
59787670,7652
1297909,7651
17809581,7643
245435,7643
9006716,7636
5076961,7634
31365785,7630
442988,7627
12457618,7626
19658,7626
1456880,7625
34974801,7625
576341,7622
14837352,7621
20408067,7619
31725355,7619
59119626,7617
3986317,7614
35370833,7614
20226104,7613
35623921,7613
9513634,7612
62264689,7611
7550495,7611
1156657,7611
25143877,7610
60157610,7609
62077627,7609
2173670,7605
9479903,7603
440299,7601
4061923,7601
86745064,7600
18369201,7597
5487042,7595
80954577,7595
34918129,7593
184815,7591
5165674,7586
4223530,7586
27751438,7584
74217849,7581
4631959,7581
6047087,7579
40482367,7577
33714816,7576
32652297,7575
88308042,7574
18269707,7574
448013,7571
2230599,7568
63622,7567
25491240,7567
8855632,7566
37200518,7563
1218431,7560
64221696,7559
69852327,7558
10676103,7557
83528054,7554
21087069,7554
5486389,7553
32963518,7551
3112309,7550
22070331,7547
2287953,7544
12693098,7543
123720,7543
59210087,7541
1771480,7541
18122812,7540
76512065,7538
10411523,7538
3605364,7534
24783018,7529
8435071,7526
20080233,7525
1365962,7524
1282691,7522
682784,7522
1278247,7522
241542,7521
70672236,7521
18010545,7519
71848315,7518
43427942,7517
55211,7516
21197331,7514
64284419,7508
11612490,7508
87923052,7506
7828365,7506
240344,7504
15782364,7502
4098258,7501
8951843,7500
54780737,7497
56058195,7494
2108607,7493
1321665,7491
1090913,7491
16245250,7490
22591623,7490
85440641,7488
22295914,7484
883973,7483
74761833,7482
6880862,7476
49161187,7473
74001263,7472
77725298,7470
18014833,7469
5323645,7469
55352601,7463
80238414,7461
479169,7460
63514567,7460
33949398,7456
1192057,7454
50060241,7453
40538763,7453
13383509,7453
1008395,7444
71993048,7444
22199259,7441
963465,7441
50341827,7438
21271507,7434
939357,7434
4403806,7432
88010068,7432
661450,7429
705523,7426
103512,7426
72680448,7419
75500925,7418
38760734,7417
870154,7416
177011,7415
7806257,7413
18818196,7409
534619,7409
594436,7408
21261007,7405
82545403,7403
56930760,7398
2621,7397
74887181,7397
1389908,7396
8366208,7391
74443265,7391
112762,7390
22204562,7384
10348912,7384
9219602,7381
41282613,7377
2311485,7375
78341668,7374
15237372,7371
70108137,7371
14028058,7370
82190365,7364
13769211,7358
605361,7356
13145192,7354
15086345,7352
7453394,7350
5657668,7349
58188224,7346
72239107,7346
46268714,7345
62949397,7344
488391,7342
19891506,7341
1408396,7340
24086,7340
21269742,7339
7593710,7339
49822414,7339
1673303,7337
84570550,7331
1556054,7330
8124021,7330
64281791,7330
33166904,7329
814283,7329
68648060,7324
14281572,7322
78341510,7322
33961674,7321
73976629,7320
94144367,7319
618376,7318
64255878,7317
3466862,7313
91375035,7313
71382382,7311
5184438,7298
76824815,7296
12064158,7296
172204,7295
1980389,7294
61600790,7293
33628387,7292
71340015,7289
37032128,7280
1765418,7278
15983921,7277
19669095,7276
32255588,7276
13805221,7275
1165786,7275
48267178,7274
39141311,7267
39187513,7264
69743808,7262
33787854,7262
20855729,7260
134051,7260
11419393,7257
127565,7255
27498679,7255
59459757,7254
7051925,7253
188915,7252
28086837,7251
302330,7248
43663476,7248
4290500,7248
1692704,7244
60415339,7244
5959703,7243
11174462,7242
10834339,7241
76692872,7240
78146075,7240
353360,7237
7882645,7234
88662677,7234
6836805,7234
3596869,7231
6565744,7229
10142160,7229
5099053,7226
37169193,7224
9259217,7224
28870390,7224
54512241,7223
23423619,7222
37937762,7222
74834093,7222
49874384,7221
59900836,7219
2033598,7219
40737538,7218
11231648,7216
75368139,7216
43293944,7214
47792,7214
79235317,7209
89306757,7208
1405026,7208
28524381,7207
400092,7207
28762106,7206
124937,7204
87923128,7202
7023566,7200
18009293,7199
26553114,7197
543719,7195
30769358,7194
76744158,7187
54184719,7187
28093618,7186
37847982,7185
11732925,7185
12989489,7184
68452285,7183
7602171,7182
48600411,7182
675558,7182
216319,7180
50342121,7180
72638104,7179
89235255,7178
16660607,7177
33434372,7174
19343,7174
223667,7173
33500718,7172
7660997,7171
25013382,7170
2848297,7167
2346494,7166
72585619,7164
3548,7162
3576549,7159
58188677,7158
1807695,7157
1281082,7157
19371734,7155
353405,7155
7204669,7154
733364,7153
825729,7153
1569932,7152
2106987,7152
78931752,7149
8900205,7149
6246757,7148
84336055,7147
72581934,7146
164324,7146
31392278,7144
75318518,7143
4427160,7143
7413183,7142
6391763,7140
62909052,7137
8043603,7136
419936,7135
86389139,7133
76566995,7131
50248166,7126
53900565,7124
10326572,7123
4971414,7117
3830050,7116
2664569,7116
20338170,7114
1410238,7112
35906997,7111
83197680,7110
1658405,7107
10094236,7107
83134272,7107
51449285,7106
4662360,7105
48443973,7104
19857788,7103
10999,7101
6990215,7098
3286998,7097
32081304,7097
5804733,7096
61301405,7095
831580,7094
18558130,7093
10002889,7092
72609355,7091
17153022,7090
12159026,7089
177608,7088
1159732,7085
4405297,7084
77900823,7084
30453413,7083
27533405,7083
61942784,7082
3154475,7082
13513058,7077
1721820,7075
914682,7072
10572122,7071
17829319,7068
45767624,7067
52382196,7067
291750,7066
2602313,7065
35858975,7065
1617930,7064
14309773,7056
843579,7056
11841708,7054
995262,7051
9714350,7050
66330786,7050
649246,7050
58012319,7046
22619452,7045
55156521,7043
462317,7042
71911925,7042
413481,7042
9639050,7041
203261,7040
27903976,7038
76961798,7036
54916045,7036
11408659,7035
2970688,7034
390105,7033
1058663,7033
23460193,7031
520693,7030
56648600,7028
78914013,7028
23249535,7027
77474030,7027
8466059,7026
1096616,7021
42994114,7020
5589368,7020
44709815,7015
5640366,7015
7276252,7015
889427,7013
29406237,7012
3038631,7011
40244233,7010
37170099,7010
3097461,7009
33557495,7008
40524260,7005
16143594,7004
458683,7001
72989,6999
4368172,6999
58229944,6996
57364268,6995
111218,6992
6791940,6991
15927349,6991
21983456,6990
37988559,6990
54761717,6988
7463564,6987
70870126,6987
48371699,6986
58222519,6985
2072894,6984
76198553,6984
52106437,6984
70356198,6983
85016922,6982
1421724,6980
26389417,6977
151929,6977
7125407,6974
168028,6974
8178179,6972
76908410,6968
18269663,6967
71840644,6967
50992814,6966
57302936,6964
2447371,6964
19169361,6963
48457681,6962
32965360,6961
59910950,6961
20309845,6958
20354948,6955
90196448,6954
351529,6950
2458,6950
900820,6950
2306138,6944
744067,6943
7587318,6943
1423118,6942
83259553,6942
304786,6939
25818657,6938
3969457,6938
2495809,6937
57223640,6934
58364656,6934
8492901,6931
1653598,6929
4993799,6928
4200891,6928
34910018,6928
25399371,6923
44037276,6923
32794096,6921
63189581,6921
142104,6919
7784660,6918
60648123,6916
47918518,6913
63014,6913
20825463,6912
3895341,6907
88096369,6907
69723581,6907
427110,6907
16064005,6907
734593,6905
466378,6905
64256993,6903
35442123,6902
74699,6901
76675682,6899
27370604,6898
13238737,6898
28669218,6898
1527315,6897
72033612,6897
45672104,6893
10090014,6892
965550,6892
1293565,6890
2463856,6889
7000710,6887
2664797,6887
5116346,6883
517124,6880
194764,6879
1825120,6878
74743352,6878
219454,6877
1190097,6876
18677354,6875
43328134,6872
59729625,6870
53066066,6868
45071,6867
4498365,6865
6535995,6861
70149681,6860
32042396,6860
1832280,6859
53798109,6857
13969,6856
912735,6856
47059878,6855
6849766,6855
20569,6852
74764072,6851
38205382,6851
84232764,6849
872612,6849
50489938,6846
25881154,6845
72416008,6840
32969087,6838
73172904,6837
45605505,6836
20380692,6834
876889,6833
58659173,6830
7040122,6829
13597715,6828
11156924,6828
227597,6825
2692120,6823
25205455,6822
21204351,6819
7050938,6816
58059840,6816
1544111,6815
30046214,6814
1412254,6814
439401,6814
3742559,6812
55766834,6811
30510670,6810
1609021,6807
39034242,6803
7253922,6802
5390719,6801
1458520,6800
6804901,6798
72003733,6798
84692532,6797
2098230,6797
1469198,6795
92066057,6794
33762,6794
78407769,6792
15367152,6791
25642901,6790
4129778,6786
40437205,6784
3378822,6782
84427226,6781
2755881,6780
54246291,6779
49258,6779
25931523,6778
59840781,6778
1477535,6773
78327387,6773
52186032,6771
75447451,6771
31643737,6771
42298053,6770
1417183,6770
83683487,6769
87913206,6769
22691,6768
77869983,6767
4270462,6767
80667593,6767
896423,6766
96519359,6763
86384175,6761
199095,6761
77824468,6760
7045099,6759
29491356,6758
9217533,6757
142037,6754
588128,6754
24940841,6753
53311887,6752
36724586,6751
78093684,6751
5220533,6750
