,actor_id,issuecomment,openissue,openPR,reviewcomment,mergePR,label,participation_score,code_contribution_score
804,68743668,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
805,68764567,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
806,69083274,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
807,69468968,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
808,69842442,10.0,0.0,10.0,12.0,4.0,1,10.0,98.0
809,70151784,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
810,70266361,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
811,70279815,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
812,70498791,1.0,0.0,21.0,11.0,9.0,1,1.0,152.0
813,70642955,0.0,0.0,4.0,0.0,4.0,1,0.0,32.0
814,70677859,7.0,0.0,0.0,0.0,0.0,0,7.0,0.0
815,70753792,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
816,71316379,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
817,71338215,31.0,5.0,0.0,0.0,0.0,0,41.0,0.0
818,71418159,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
819,71418504,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
820,71433697,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
821,71745501,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
822,71769312,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
823,72915245,5.0,1.0,0.0,0.0,0.0,0,7.0,0.0
824,73048221,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
825,73728031,0.0,0.0,1.0,3.0,1.0,0,0.0,20.0
826,73813242,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
827,73922533,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
828,73927370,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
829,73928007,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
830,73985394,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
831,74049862,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
832,74102177,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
833,74172648,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
834,74291993,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
835,74350741,5.0,2.0,0.0,0.0,0.0,0,9.0,0.0
836,74816565,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
837,74819124,1.0,0.0,7.0,6.0,4.0,1,1.0,65.0
838,74895380,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
839,75289802,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
840,75348594,0.0,0.0,25.0,10.0,12.0,1,0.0,175.0
841,75371293,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
842,75945126,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
843,75999557,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
844,76046304,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
845,76512663,2.0,0.0,13.0,0.0,11.0,1,2.0,94.0
846,76651558,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
847,76780849,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
848,76890159,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
849,76955672,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
850,77034561,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
851,77101860,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
852,77252691,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
853,77316774,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
854,77380578,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
855,77733235,0.0,0.0,18.0,6.0,6.0,1,0.0,108.0
856,77766201,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
857,78142869,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
858,78149749,2.0,0.0,24.0,24.0,21.0,1,2.0,273.0
859,78284628,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
860,78299831,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
861,78400739,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
862,78594679,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
863,79237521,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
864,79301727,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
865,79330287,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
866,79366697,0.0,1.0,2.0,3.0,2.0,1,2.0,28.0
867,79566150,3.0,1.0,1.0,0.0,0.0,0,5.0,3.0
868,79740183,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
869,79969986,25.0,0.0,7.0,72.0,7.0,1,25.0,344.0
870,80089112,7.0,0.0,0.0,0.0,0.0,0,7.0,0.0
871,80240205,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
872,80513023,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
873,80660848,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
874,80967777,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
875,81913030,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
876,81945216,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
877,81990359,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
878,82204259,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
879,82299502,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
880,82387107,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
881,82444943,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
882,82555433,1.0,0.0,18.0,6.0,11.0,1,1.0,133.0
883,82630208,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
884,82944602,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
885,83263157,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
886,83323218,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
887,83337362,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
888,83450930,6.0,0.0,4.0,0.0,0.0,0,6.0,12.0
889,83750468,2.0,0.0,5.0,15.0,4.0,1,2.0,95.0
890,83859417,4.0,1.0,0.0,0.0,0.0,0,6.0,0.0
891,84188347,5.0,2.0,0.0,0.0,0.0,0,9.0,0.0
892,84265066,0.0,0.0,0.0,1.0,0.0,0,0.0,4.0
893,84278614,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
894,84372742,4.0,2.0,0.0,0.0,0.0,0,8.0,0.0
895,84704112,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
896,85044411,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
897,85276137,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
898,85323580,6.0,0.0,11.0,48.0,7.0,1,6.0,260.0
899,85602470,10.0,0.0,0.0,0.0,0.0,0,10.0,0.0
900,86036510,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
901,86215757,0.0,0.0,32.0,6.0,9.0,1,0.0,165.0
902,86812880,0.0,0.0,18.0,20.0,11.0,1,0.0,189.0
903,86820004,0.0,0.0,1.0,0.0,0.0,0,0.0,3.0
904,87057668,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
905,87070960,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
906,87074272,4.0,0.0,9.0,6.0,5.0,1,4.0,76.0
907,87408988,0.0,0.0,3.0,0.0,2.0,1,0.0,19.0
908,87417304,0.0,0.0,4.0,23.0,4.0,1,0.0,124.0
909,87436568,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
910,87698594,1.0,3.0,0.0,0.0,0.0,0,7.0,0.0
911,87790284,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
912,87807104,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
913,87991188,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
914,88090834,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
915,88092471,9.0,1.0,0.0,0.0,0.0,0,11.0,0.0
916,88171595,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
917,88335850,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
918,88370100,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
919,88381476,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
920,88425784,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
921,88481282,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
922,88522515,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
923,88523256,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
924,88526103,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
925,88565750,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
926,88586149,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
927,88602523,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
928,88603497,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
929,88696950,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
930,88756606,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
931,88757312,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
932,88772225,3.0,6.0,0.0,0.0,0.0,0,15.0,0.0
933,88823508,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
934,89002176,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
935,89055539,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
936,89072581,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
937,89076835,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
938,89307727,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
939,89766481,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
940,89987744,6.0,0.0,4.0,4.0,1.0,1,6.0,33.0
941,90098013,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
942,90233306,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
943,90386322,5.0,2.0,0.0,0.0,0.0,0,9.0,0.0
944,90585632,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
945,90598599,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
946,90687567,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
947,91185385,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
948,91232095,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
949,91247260,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
950,91400857,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
951,91403327,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
952,91542646,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
953,92594026,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
954,92860358,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
955,92921881,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
956,92922199,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
957,92922853,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
958,92934266,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
959,92935834,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
960,92936074,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
961,92937117,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
962,92939806,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
963,92940185,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
964,92958531,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
965,92958661,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
966,92958920,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
967,92959549,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
968,92967499,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
969,93018667,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
970,93018807,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
971,93019115,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
